"","index","origin","ori_latitude","ori_longitude","destination","desti_latitude","desti_longitude","arr_delay","dep_delay","total_routes","route"
"191",190,"BOS",42.36429977,-71.00520325,"ORD",41.97859955,-87.90480042,NA,NA,297,"BOS-ORD"
"192",191,"BOS",42.36429977,-71.00520325,"PHL",39.871898651123,-75.241096496582,NA,NA,362,"BOS-PHL"
"193",192,"BOS",42.36429977,-71.00520325,"PHX",33.4342994689941,-112.012001037598,NA,NA,119,"BOS-PHX"
"194",193,"BOS",42.36429977,-71.00520325,"SLC",40.7883987426758,-111.977996826172,4.28333333333333,8.06666666666667,60,"BOS-SLC"
"195",194,"BTR",30.53319931,-91.14959717,"ATL",33.6366996765137,-84.4281005859375,-2.81481481481481,8.05555555555556,54,"BTR-ATL"
"196",195,"BTV",44.4719009399,-73.1532974243,"ATL",33.6366996765137,-84.4281005859375,-12.1935483870968,0.806451612903226,31,"BTV-ATL"
"197",196,"BUF",42.94049835,-78.73220062,"ATL",33.6366996765137,-84.4281005859375,NA,10.2635135135135,148,"BUF-ATL"
"198",197,"BUF",42.94049835,-78.73220062,"CLT",35.2140007019043,-80.9430999755859,-1.9051724137931,2.86206896551724,116,"BUF-CLT"
"199",198,"BUF",42.94049835,-78.73220062,"DTW",42.2123985290527,-83.353401184082,5,1.38181818181818,55,"BUF-DTW"
"200",199,"BUF",42.94049835,-78.73220062,"JFK",40.63980103,-73.77890015,-3.10714285714286,-1.85714285714286,28,"BUF-JFK"
"201",200,"BUF",42.94049835,-78.73220062,"LGA",40.77719879,-73.87259674,-6,2,1,"BUF-LGA"
"202",201,"BUF",42.94049835,-78.73220062,"MSP",44.8819999695,-93.2218017578,14.7741935483871,16,31,"BUF-MSP"
"203",202,"BWI",39.17539978,-76.66829681,"ATL",33.6366996765137,-84.4281005859375,NA,7.35211267605634,355,"BWI-ATL"
"204",203,"BWI",39.17539978,-76.66829681,"CLT",35.2140007019043,-80.9430999755859,NA,NA,244,"BWI-CLT"
"205",204,"BWI",39.17539978,-76.66829681,"DFW",32.896800994873,-97.0380020141602,1.26451612903226,11.2451612903226,155,"BWI-DFW"
"206",205,"BWI",39.17539978,-76.66829681,"DTW",42.2123985290527,-83.353401184082,-0.722627737226277,2.75912408759124,137,"BWI-DTW"
"207",206,"BWI",39.17539978,-76.66829681,"MIA",25.7931995391846,-80.2906036376953,NA,NA,124,"BWI-MIA"
"208",207,"BWI",39.17539978,-76.66829681,"MSP",44.8819999695,-93.2218017578,9.31521739130435,16.2934782608696,92,"BWI-MSP"
"209",208,"BWI",39.17539978,-76.66829681,"PHX",33.4342994689941,-112.012001037598,NA,NA,89,"BWI-PHX"
"210",209,"BWI",39.17539978,-76.66829681,"SLC",40.7883987426758,-111.977996826172,NA,2.86666666666667,60,"BWI-SLC"
"211",210,"BZN",45.77750015,-111.1529999,"ATL",33.6366996765137,-84.4281005859375,NA,9.38461538461539,13,"BZN-ATL"
"212",211,"BZN",45.77750015,-111.1529999,"LGA",40.77719879,-73.87259674,2.5,14.5,4,"BZN-LGA"
"213",212,"BZN",45.77750015,-111.1529999,"MSP",44.8819999695,-93.2218017578,0.706521739130435,-0.260869565217391,92,"BZN-MSP"
"214",213,"BZN",45.77750015,-111.1529999,"SLC",40.7883987426758,-111.977996826172,-6.73333333333333,-4.4,30,"BZN-SLC"
"215",214,"CAE",33.9388008117676,-81.119499206543,"ATL",33.6366996765137,-84.4281005859375,NA,3.6,110,"CAE-ATL"
"216",215,"CAK",40.9160995483398,-81.4421997070312,"ATL",33.6366996765137,-84.4281005859375,NA,7.78448275862069,116,"CAK-ATL"
"217",216,"CHA",35.0353012084961,-85.2037963867188,"ATL",33.6366996765137,-84.4281005859375,-1.54237288135593,3.42372881355932,59,"CHA-ATL"
"218",217,"CHO",38.138599395752,-78.4529037475586,"ATL",33.6366996765137,-84.4281005859375,-12.6451612903226,-4.74193548387097,31,"CHO-ATL"
"219",218,"CHS",32.89860153,-80.04049683,"ATL",33.6366996765137,-84.4281005859375,-5.3343653250774,2.18266253869969,323,"CHS-ATL"
"220",219,"CHS",32.89860153,-80.04049683,"JFK",40.63980103,-73.77890015,20.0666666666667,29.9666666666667,60,"CHS-JFK"
"221",220,"CLE",41.4117012024,-81.8498001099,"ATL",33.6366996765137,-84.4281005859375,NA,2.44017094017094,234,"CLE-ATL"
"222",221,"CLE",41.4117012024,-81.8498001099,"CLT",35.2140007019043,-80.9430999755859,NA,-0.767241379310345,116,"CLE-CLT"
"223",222,"CLE",41.4117012024,-81.8498001099,"DFW",32.896800994873,-97.0380020141602,NA,NA,123,"CLE-DFW"
"224",223,"CLE",41.4117012024,-81.8498001099,"PHX",33.4342994689941,-112.012001037598,7.95238095238095,1.42857142857143,21,"CLE-PHX"
"225",224,"CLT",35.2140007019043,-80.9430999755859,"ABQ",35.0401992797852,-106.609001159668,2.03225806451613,11.0322580645161,31,"CLT-ABQ"
"226",225,"CLT",35.2140007019043,-80.9430999755859,"ALB",42.7482986450195,-73.8016967773438,6.33870967741935,5.7258064516129,62,"CLT-ALB"
"227",226,"CLT",35.2140007019043,-80.9430999755859,"ATL",33.6366996765137,-84.4281005859375,NA,10.6426174496644,596,"CLT-ATL"
"228",227,"CLT",35.2140007019043,-80.9430999755859,"AUS",30.1944999694824,-97.6698989868164,3.44827586206897,0.379310344827586,29,"CLT-AUS"
"229",228,"CLT",35.2140007019043,-80.9430999755859,"BDL",41.9388999939,-72.6831970215,7.59146341463415,7.45121951219512,164,"CLT-BDL"
"230",229,"CLT",35.2140007019043,-80.9430999755859,"BNA",36.1245002746582,-86.6781997680664,7.50442477876106,7.38938053097345,113,"CLT-BNA"
"231",230,"CLT",35.2140007019043,-80.9430999755859,"BOS",42.36429977,-71.00520325,NA,NA,285,"CLT-BOS"
"232",231,"CLT",35.2140007019043,-80.9430999755859,"BUF",42.94049835,-78.73220062,8.81034482758621,7.52586206896552,116,"CLT-BUF"
"233",232,"CLT",35.2140007019043,-80.9430999755859,"BWI",39.17539978,-76.66829681,NA,8.26639344262295,244,"CLT-BWI"
"234",233,"CLT",35.2140007019043,-80.9430999755859,"CLE",41.4117012024,-81.8498001099,1.78448275862069,4.10344827586207,116,"CLT-CLE"
"235",234,"CLT",35.2140007019043,-80.9430999755859,"DCA",38.8521,-77.037697,NA,NA,218,"CLT-DCA"
"236",235,"CLT",35.2140007019043,-80.9430999755859,"DEN",39.861698150635,-104.672996521,NA,NA,186,"CLT-DEN"
"237",236,"CLT",35.2140007019043,-80.9430999755859,"DFW",32.896800994873,-97.0380020141602,NA,NA,373,"CLT-DFW"
"238",237,"CLT",35.2140007019043,-80.9430999755859,"DTW",42.2123985290527,-83.353401184082,NA,8.81349206349206,252,"CLT-DTW"
"239",238,"CLT",35.2140007019043,-80.9430999755859,"EWR",40.6925010681152,-74.168701171875,NA,NA,277,"CLT-EWR"
"240",239,"CLT",35.2140007019043,-80.9430999755859,"FLL",26.0725994110107,-80.152702331543,2.87906976744186,7.24186046511628,215,"CLT-FLL"
"241",240,"CLT",35.2140007019043,-80.9430999755859,"GSO",36.0978012084961,-79.9373016357422,2,0,1,"CLT-GSO"
"242",241,"CLT",35.2140007019043,-80.9430999755859,"IAD",38.94449997,-77.45580292,52.25,44.5,4,"CLT-IAD"
"243",242,"CLT",35.2140007019043,-80.9430999755859,"IAH",29.9843997955322,-95.3414001464844,NA,NA,240,"CLT-IAH"
"244",243,"CLT",35.2140007019043,-80.9430999755859,"IND",39.7173,-86.294403,-5.88235294117647,-0.352941176470588,34,"CLT-IND"
"245",244,"CLT",35.2140007019043,-80.9430999755859,"JAX",30.4941005706787,-81.6878967285156,9.30054644808743,9.46994535519126,183,"CLT-JAX"
"246",245,"CLT",35.2140007019043,-80.9430999755859,"JFK",40.63980103,-73.77890015,NA,14.8736263736264,182,"CLT-JFK"
"247",246,"CLT",35.2140007019043,-80.9430999755859,"LAS",36.08010101,-115.1520004,NA,NA,155,"CLT-LAS"
"248",247,"CLT",35.2140007019043,-80.9430999755859,"LAX",33.94250107,-118.4079971,8.94623655913978,13.8978494623656,186,"CLT-LAX"
"249",248,"CLT",35.2140007019043,-80.9430999755859,"LGA",40.77719879,-73.87259674,NA,NA,298,"CLT-LGA"
"250",249,"CLT",35.2140007019043,-80.9430999755859,"MCI",39.2976,-94.713898,9.62931034482759,6.56034482758621,116,"CLT-MCI"
"251",250,"CLT",35.2140007019043,-80.9430999755859,"MCO",28.4293994903564,-81.3089981079102,NA,12.7330960854093,281,"CLT-MCO"
"252",251,"CLT",35.2140007019043,-80.9430999755859,"MEM",35.0424003601074,-89.9766998291016,18.8333333333333,17.6875,48,"CLT-MEM"
"253",252,"CLT",35.2140007019043,-80.9430999755859,"MIA",25.7931995391846,-80.2906036376953,NA,NA,279,"CLT-MIA"
"254",253,"CLT",35.2140007019043,-80.9430999755859,"MSP",44.8819999695,-93.2218017578,NA,9.3578431372549,204,"CLT-MSP"
"255",254,"CLT",35.2140007019043,-80.9430999755859,"MSY",29.9934005737305,-90.2580032348633,10.3333333333333,12.1317829457364,129,"CLT-MSY"
"256",255,"CLT",35.2140007019043,-80.9430999755859,"ORD",41.97859955,-87.90480042,9.11920529801325,11.9602649006623,302,"CLT-ORD"
"257",256,"CLT",35.2140007019043,-80.9430999755859,"ORF",36.8945999145508,-76.2012023925781,NA,NA,52,"CLT-ORF"
"258",257,"CLT",35.2140007019043,-80.9430999755859,"PBI",26.6832008361816,-80.0955963134766,5.90983606557377,11.2213114754098,122,"CLT-PBI"
"259",258,"CLT",35.2140007019043,-80.9430999755859,"PDX",45.58869934,-122.5979996,6.29032258064516,8.80645161290323,31,"CLT-PDX"
"260",259,"CLT",35.2140007019043,-80.9430999755859,"PHL",39.871898651123,-75.241096496582,NA,10.1890034364261,291,"CLT-PHL"
"261",260,"CLT",35.2140007019043,-80.9430999755859,"PHX",33.4342994689941,-112.012001037598,6.87857142857143,11.1392857142857,280,"CLT-PHX"
"262",261,"CLT",35.2140007019043,-80.9430999755859,"PIT",40.49150085,-80.23290253,4.09954751131222,4.83710407239819,221,"CLT-PIT"
"263",262,"CLT",35.2140007019043,-80.9430999755859,"PVD",41.7326011657715,-71.4204025268555,12.2564102564103,9.83333333333333,78,"CLT-PVD"
"264",263,"CLT",35.2140007019043,-80.9430999755859,"PWM",43.64619827,-70.30930328,29.3636363636364,28.0909090909091,33,"CLT-PWM"
"265",264,"CLT",35.2140007019043,-80.9430999755859,"RDU",35.8776016235352,-78.7874984741211,NA,NA,156,"CLT-RDU"
"266",265,"CLT",35.2140007019043,-80.9430999755859,"RIC",37.505199432373,-77.3197021484375,9.88888888888889,7.42222222222222,135,"CLT-RIC"
"267",266,"CLT",35.2140007019043,-80.9430999755859,"RSW",26.5361995697021,-81.7552032470703,NA,8.96,125,"CLT-RSW"
"268",267,"CLT",35.2140007019043,-80.9430999755859,"SAN",32.7336006165,-117.190002441,NA,14.3483146067416,89,"CLT-SAN"
"269",268,"CLT",35.2140007019043,-80.9430999755859,"SAT",29.5337009429932,-98.4698028564453,18,23.9393939393939,33,"CLT-SAT"
"270",269,"CLT",35.2140007019043,-80.9430999755859,"SEA",47.4490013122559,-122.30899810791,10.5403225806452,11.0322580645161,124,"CLT-SEA"
"271",270,"CLT",35.2140007019043,-80.9430999755859,"SFO",37.6189994812012,-122.375,NA,NA,186,"CLT-SFO"
"272",271,"CLT",35.2140007019043,-80.9430999755859,"SJU",18.4393997192,-66.0018005371,1.3780487804878,5.34146341463415,82,"CLT-SJU"
"273",272,"CLT",35.2140007019043,-80.9430999755859,"SLC",40.7883987426758,-111.977996826172,3.75806451612903,12.7741935483871,62,"CLT-SLC"
"274",273,"CLT",35.2140007019043,-80.9430999755859,"SMF",38.6954002380371,-121.591003417969,7.61290322580645,13.741935483871,31,"CLT-SMF"
"275",274,"CLT",35.2140007019043,-80.9430999755859,"STL",38.7486991882324,-90.370002746582,7.81176470588235,9.83529411764706,85,"CLT-STL"
"276",275,"CLT",35.2140007019043,-80.9430999755859,"STT",18.3372993469238,-64.9733963012695,NA,5.84615384615385,39,"CLT-STT"
"277",276,"CLT",35.2140007019043,-80.9430999755859,"STX",17.7019004821777,-64.7985992431641,7.25,17.75,4,"CLT-STX"
"278",277,"CLT",35.2140007019043,-80.9430999755859,"SYR",43.111198425293,-76.1063003540039,12.3793103448276,11,58,"CLT-SYR"
"279",278,"CLT",35.2140007019043,-80.9430999755859,"TPA",27.9755001068115,-82.533203125,7.58974358974359,8.19047619047619,273,"CLT-TPA"
"280",279,"CMH",39.9980010986328,-82.8918991088867,"ATL",33.6366996765137,-84.4281005859375,NA,7.32567049808429,261,"CMH-ATL"
"281",280,"CMH",39.9980010986328,-82.8918991088867,"DFW",32.896800994873,-97.0380020141602,NA,10.5064935064935,154,"CMH-DFW"
"282",281,"CMH",39.9980010986328,-82.8918991088867,"LAX",33.94250107,-118.4079971,-2.3,2.03333333333333,60,"CMH-LAX"
"283",282,"CMH",39.9980010986328,-82.8918991088867,"MSP",44.8819999695,-93.2218017578,3.82142857142857,6.46428571428571,28,"CMH-MSP"
"284",283,"CMH",39.9980010986328,-82.8918991088867,"PHX",33.4342994689941,-112.012001037598,NA,NA,60,"CMH-PHX"
"285",284,"COS",38.805801391602,-104.70099639893,"ATL",33.6366996765137,-84.4281005859375,-10.5806451612903,-0.967741935483871,31,"COS-ATL"
"286",285,"COS",38.805801391602,-104.70099639893,"DFW",32.896800994873,-97.0380020141602,NA,NA,123,"COS-DFW"
"287",286,"CRW",38.3731002807617,-81.5932006835938,"ATL",33.6366996765137,-84.4281005859375,-7.93548387096774,1.54838709677419,31,"CRW-ATL"
"288",287,"CVG",39.0488014221,-84.6678009033,"ATL",33.6366996765137,-84.4281005859375,2.75943396226415,10.0896226415094,212,"CVG-ATL"
"289",288,"CVG",39.0488014221,-84.6678009033,"BOS",42.36429977,-71.00520325,31.7037037037037,37.4444444444444,27,"CVG-BOS"
"290",289,"CVG",39.0488014221,-84.6678009033,"DEN",39.861698150635,-104.672996521,5.5,10.5,2,"CVG-DEN"
"291",290,"CVG",39.0488014221,-84.6678009033,"DTW",42.2123985290527,-83.353401184082,4.03571428571429,3.10714285714286,28,"CVG-DTW"
"292",291,"CVG",39.0488014221,-84.6678009033,"FLL",26.0725994110107,-80.152702331543,-8.14814814814815,-0.333333333333333,27,"CVG-FLL"
"293",292,"CVG",39.0488014221,-84.6678009033,"LAS",36.08010101,-115.1520004,11.4642857142857,16.5357142857143,28,"CVG-LAS"
"294",293,"CVG",39.0488014221,-84.6678009033,"LAX",33.94250107,-118.4079971,NA,6.98245614035088,57,"CVG-LAX"
"295",294,"CVG",39.0488014221,-84.6678009033,"MCO",28.4293994903564,-81.3089981079102,5.17142857142857,8.8,35,"CVG-MCO"
"296",295,"CVG",39.0488014221,-84.6678009033,"MSP",44.8819999695,-93.2218017578,-14.3333333333333,-2.66666666666667,3,"CVG-MSP"
"297",296,"CVG",39.0488014221,-84.6678009033,"SEA",47.4490013122559,-122.30899810791,-3.17241379310345,-2.27586206896552,29,"CVG-SEA"
"298",297,"CVG",39.0488014221,-84.6678009033,"SFO",37.6189994812012,-122.375,-8.46153846153846,1.76923076923077,26,"CVG-SFO"
"299",298,"CVG",39.0488014221,-84.6678009033,"SLC",40.7883987426758,-111.977996826172,5.31666666666667,9.75,60,"CVG-SLC"
"300",299,"CVG",39.0488014221,-84.6678009033,"TPA",27.9755001068115,-82.533203125,0.129032258064516,5.41935483870968,31,"CVG-TPA"
"301",300,"DAB",29.179899,-81.058098,"ATL",33.6366996765137,-84.4281005859375,-4.64429530201342,5.16778523489933,149,"DAB-ATL"
"302",301,"DAL",32.8470993041992,-96.8517990112305,"ATL",33.6366996765137,-84.4281005859375,NA,1.07299270072993,137,"DAL-ATL"
"303",302,"DAY",39.902400970459,-84.2193984985352,"ATL",33.6366996765137,-84.4281005859375,NA,5.0655737704918,122,"DAY-ATL"
"304",303,"DAY",39.902400970459,-84.2193984985352,"DFW",32.896800994873,-97.0380020141602,-1.3804347826087,5.48913043478261,92,"DAY-DFW"
"305",304,"DCA",38.8521,-77.037697,"ATL",33.6366996765137,-84.4281005859375,NA,12.6944444444444,432,"DCA-ATL"
"306",305,"DCA",38.8521,-77.037697,"BOS",42.36429977,-71.00520325,NA,NA,437,"DCA-BOS"
"307",306,"DCA",38.8521,-77.037697,"CLT",35.2140007019043,-80.9430999755859,NA,NA,222,"DCA-CLT"
"308",307,"DCA",38.8521,-77.037697,"DFW",32.896800994873,-97.0380020141602,NA,NA,298,"DCA-DFW"
"309",308,"DCA",38.8521,-77.037697,"DTW",42.2123985290527,-83.353401184082,4.29268292682927,7.26829268292683,164,"DCA-DTW"
"310",309,"DCA",38.8521,-77.037697,"FLL",26.0725994110107,-80.152702331543,3.06741573033708,10.0337078651685,89,"DCA-FLL"
"311",310,"DCA",38.8521,-77.037697,"JFK",40.63980103,-73.77890015,9.25,14.4833333333333,60,"DCA-JFK"
"312",311,"DCA",38.8521,-77.037697,"LAS",36.08010101,-115.1520004,NA,NA,31,"DCA-LAS"
"313",312,"DCA",38.8521,-77.037697,"LAX",33.94250107,-118.4079971,-8.48387096774194,5.12903225806452,62,"DCA-LAX"
"314",313,"DCA",38.8521,-77.037697,"LGA",40.77719879,-73.87259674,NA,NA,414,"DCA-LGA"
"315",314,"DCA",38.8521,-77.037697,"MCI",39.2976,-94.713898,0.387096774193548,3.06451612903226,31,"DCA-MCI"
"316",315,"DCA",38.8521,-77.037697,"MCO",28.4293994903564,-81.3089981079102,NA,NA,184,"DCA-MCO"
"317",316,"DCA",38.8521,-77.037697,"MIA",25.7931995391846,-80.2906036376953,NA,NA,279,"DCA-MIA"
"318",317,"DCA",38.8521,-77.037697,"MSP",44.8819999695,-93.2218017578,-0.99438202247191,3.3314606741573,178,"DCA-MSP"
"319",318,"DCA",38.8521,-77.037697,"ORD",41.97859955,-87.90480042,NA,NA,209,"DCA-ORD"
"320",319,"DCA",38.8521,-77.037697,"PBI",26.6832008361816,-80.0955963134766,NA,NA,54,"DCA-PBI"
"321",320,"DCA",38.8521,-77.037697,"PHL",39.871898651123,-75.241096496582,60.75,51.5,4,"DCA-PHL"
"322",321,"DCA",38.8521,-77.037697,"PHX",33.4342994689941,-112.012001037598,NA,NA,91,"DCA-PHX"
"323",322,"DCA",38.8521,-77.037697,"SLC",40.7883987426758,-111.977996826172,2,5.28333333333333,60,"DCA-SLC"
"324",323,"DCA",38.8521,-77.037697,"TPA",27.9755001068115,-82.533203125,2.99315068493151,7.26712328767123,146,"DCA-TPA"
"325",324,"DEN",39.861698150635,-104.672996521,"ATL",33.6366996765137,-84.4281005859375,NA,9.38931297709924,262,"DEN-ATL"
"326",325,"DEN",39.861698150635,-104.672996521,"CLT",35.2140007019043,-80.9430999755859,NA,NA,186,"DEN-CLT"
"327",326,"DEN",39.861698150635,-104.672996521,"CVG",39.0488014221,-84.6678009033,7.5,15,2,"DEN-CVG"
"328",327,"DEN",39.861698150635,-104.672996521,"DFW",32.896800994873,-97.0380020141602,NA,NA,310,"DEN-DFW"
"329",328,"DEN",39.861698150635,-104.672996521,"DTW",42.2123985290527,-83.353401184082,NA,6.65454545454545,110,"DEN-DTW"
"330",329,"DEN",39.861698150635,-104.672996521,"JFK",40.63980103,-73.77890015,-10.8666666666667,2.51666666666667,60,"DEN-JFK"
"331",330,"DEN",39.861698150635,-104.672996521,"LGA",40.77719879,-73.87259674,NA,13.3934426229508,61,"DEN-LGA"
"332",331,"DEN",39.861698150635,-104.672996521,"MIA",25.7931995391846,-80.2906036376953,NA,NA,62,"DEN-MIA"
"333",332,"DEN",39.861698150635,-104.672996521,"MSP",44.8819999695,-93.2218017578,7.53631284916201,11.4189944134078,179,"DEN-MSP"
"334",333,"DEN",39.861698150635,-104.672996521,"ORD",41.97859955,-87.90480042,14.9666666666667,20.375,120,"DEN-ORD"
"335",334,"DEN",39.861698150635,-104.672996521,"PHL",39.871898651123,-75.241096496582,-9.02150537634409,1.95698924731183,93,"DEN-PHL"
"336",335,"DEN",39.861698150635,-104.672996521,"PHX",33.4342994689941,-112.012001037598,NA,NA,180,"DEN-PHX"
"337",336,"DEN",39.861698150635,-104.672996521,"SLC",40.7883987426758,-111.977996826172,3.43478260869565,10.2173913043478,23,"DEN-SLC"
"338",337,"DFW",32.896800994873,-97.0380020141602,"ABQ",35.0401992797852,-106.609001159668,NA,8.94594594594595,185,"DFW-ABQ"
"339",338,"DFW",32.896800994873,-97.0380020141602,"ANC",61.1744003295898,-149.996002197266,17.1612903225806,29.3225806451613,31,"DFW-ANC"
"340",339,"DFW",32.896800994873,-97.0380020141602,"ATL",33.6366996765137,-84.4281005859375,NA,NA,616,"DFW-ATL"
"341",340,"DFW",32.896800994873,-97.0380020141602,"AUS",30.1944999694824,-97.6698989868164,0.650549450549451,6.83516483516483,455,"DFW-AUS"
"342",341,"DFW",32.896800994873,-97.0380020141602,"BDL",41.9388999939,-72.6831970215,-1.96774193548387,7.2741935483871,62,"DFW-BDL"
"343",342,"DFW",32.896800994873,-97.0380020141602,"BNA",36.1245002746582,-86.6781997680664,-1.92592592592593,6.78518518518518,270,"DFW-BNA"
"344",343,"DFW",32.896800994873,-97.0380020141602,"BOS",42.36429977,-71.00520325,NA,NA,244,"DFW-BOS"
"345",344,"DFW",32.896800994873,-97.0380020141602,"BWI",39.17539978,-76.66829681,NA,5.81290322580645,155,"DFW-BWI"
"346",345,"DFW",32.896800994873,-97.0380020141602,"CLE",41.4117012024,-81.8498001099,NA,NA,123,"DFW-CLE"
"347",346,"DFW",32.896800994873,-97.0380020141602,"CLT",35.2140007019043,-80.9430999755859,NA,NA,372,"DFW-CLT"
"348",347,"DFW",32.896800994873,-97.0380020141602,"CMH",39.9980010986328,-82.8918991088867,-2.13636363636364,9.01298701298701,154,"DFW-CMH"
"349",348,"DFW",32.896800994873,-97.0380020141602,"COS",38.805801391602,-104.70099639893,NA,11.7235772357724,123,"DFW-COS"
"350",349,"DFW",32.896800994873,-97.0380020141602,"DAY",39.902400970459,-84.2193984985352,NA,6.90217391304348,92,"DFW-DAY"
"351",350,"DFW",32.896800994873,-97.0380020141602,"DCA",38.8521,-77.037697,NA,NA,298,"DFW-DCA"
"352",351,"DFW",32.896800994873,-97.0380020141602,"DEN",39.861698150635,-104.672996521,NA,10.7258064516129,310,"DFW-DEN"
"353",352,"DFW",32.896800994873,-97.0380020141602,"DSM",41.5340003967285,-93.6631011962891,-2.83606557377049,6.27868852459016,61,"DFW-DSM"
"354",353,"DFW",32.896800994873,-97.0380020141602,"DTW",42.2123985290527,-83.353401184082,NA,NA,233,"DFW-DTW"
"355",354,"DFW",32.896800994873,-97.0380020141602,"EGE",39.64260101,-106.9179993,14.9354838709677,24.741935483871,31,"DFW-EGE"
"356",355,"DFW",32.896800994873,-97.0380020141602,"ELP",31.80719948,-106.3779984,NA,NA,124,"DFW-ELP"
"357",356,"DFW",32.896800994873,-97.0380020141602,"EWR",40.6925010681152,-74.168701171875,NA,NA,182,"DFW-EWR"
"358",357,"DFW",32.896800994873,-97.0380020141602,"FAT",36.7761993408203,-119.718002319336,-6.66129032258065,5.91935483870968,62,"DFW-FAT"
"359",358,"DFW",32.896800994873,-97.0380020141602,"FLL",26.0725994110107,-80.152702331543,1.94594594594595,10.1459459459459,185,"DFW-FLL"
"360",359,"DFW",32.896800994873,-97.0380020141602,"HNL",21.3187007904053,-157.921997070312,16.8787878787879,16.3181818181818,66,"DFW-HNL"
"361",360,"DFW",32.896800994873,-97.0380020141602,"IAD",38.94449997,-77.45580292,3.88235294117647,14.4901960784314,153,"DFW-IAD"
"362",361,"DFW",32.896800994873,-97.0380020141602,"IAH",29.9843997955322,-95.3414001464844,-1.07407407407407,9.52777777777778,216,"DFW-IAH"
"363",362,"DFW",32.896800994873,-97.0380020141602,"IND",39.7173,-86.294403,NA,10.3506493506494,154,"DFW-IND"
"364",363,"DFW",32.896800994873,-97.0380020141602,"JAC",43.6072998046875,-110.737998962402,-3.37096774193548,7.32258064516129,62,"DFW-JAC"
"365",364,"DFW",32.896800994873,-97.0380020141602,"JAX",30.4941005706787,-81.6878967285156,NA,NA,124,"DFW-JAX"
"366",365,"DFW",32.896800994873,-97.0380020141602,"JFK",40.63980103,-73.77890015,9.12903225806452,19.5,62,"DFW-JFK"
"367",366,"DFW",32.896800994873,-97.0380020141602,"LAS",36.08010101,-115.1520004,NA,10.3881578947368,304,"DFW-LAS"
"368",367,"DFW",32.896800994873,-97.0380020141602,"LAX",33.94250107,-118.4079971,NA,NA,523,"DFW-LAX"
"369",368,"DFW",32.896800994873,-97.0380020141602,"LBB",33.6636009216309,-101.822998046875,-6.7741935483871,3.96774193548387,31,"DFW-LBB"
"370",369,"DFW",32.896800994873,-97.0380020141602,"LGA",40.77719879,-73.87259674,NA,NA,406,"DFW-LGA"
"371",370,"DFW",32.896800994873,-97.0380020141602,"MCI",39.2976,-94.713898,NA,8.18614718614719,231,"DFW-MCI"
"372",371,"DFW",32.896800994873,-97.0380020141602,"MCO",28.4293994903564,-81.3089981079102,NA,10.2741935483871,310,"DFW-MCO"
"373",372,"DFW",32.896800994873,-97.0380020141602,"MEM",35.0424003601074,-89.9766998291016,5.2258064516129,17.4193548387097,31,"DFW-MEM"
"374",373,"DFW",32.896800994873,-97.0380020141602,"MFE",26.17580032,-98.23860168,NA,NA,124,"DFW-MFE"
"375",374,"DFW",32.896800994873,-97.0380020141602,"MIA",25.7931995391846,-80.2906036376953,NA,NA,337,"DFW-MIA"
"376",375,"DFW",32.896800994873,-97.0380020141602,"MKE",42.9472007751465,-87.896598815918,-6.03296703296703,6.04395604395604,91,"DFW-MKE"
"377",376,"DFW",32.896800994873,-97.0380020141602,"MSP",44.8819999695,-93.2218017578,NA,NA,217,"DFW-MSP"
"378",377,"DFW",32.896800994873,-97.0380020141602,"MSY",29.9934005737305,-90.2580032348633,NA,8.6824644549763,211,"DFW-MSY"
"379",378,"DFW",32.896800994873,-97.0380020141602,"OGG",20.8985996246338,-156.429992675781,32.3548387096774,35.9354838709677,62,"DFW-OGG"
"380",379,"DFW",32.896800994873,-97.0380020141602,"OKC",35.3931007385254,-97.600700378418,NA,NA,147,"DFW-OKC"
"381",380,"DFW",32.896800994873,-97.0380020141602,"OMA",41.3031997680664,-95.8940963745117,0.130434782608696,8.97826086956522,92,"DFW-OMA"
"382",381,"DFW",32.896800994873,-97.0380020141602,"ONT",34.0559997558594,-117.600997924805,1.49645390070922,12.936170212766,141,"DFW-ONT"
"383",382,"DFW",32.896800994873,-97.0380020141602,"ORD",41.97859955,-87.90480042,NA,NA,540,"DFW-ORD"
"384",383,"DFW",32.896800994873,-97.0380020141602,"ORF",36.8945999145508,-76.2012023925781,-2.51612903225806,7.82258064516129,62,"DFW-ORF"
"385",384,"DFW",32.896800994873,-97.0380020141602,"PBI",26.6832008361816,-80.0955963134766,-0.790322580645161,6.32258064516129,62,"DFW-PBI"
"386",385,"DFW",32.896800994873,-97.0380020141602,"PDX",45.58869934,-122.5979996,0.537931034482759,7.90344827586207,145,"DFW-PDX"
"387",386,"DFW",32.896800994873,-97.0380020141602,"PHL",39.871898651123,-75.241096496582,NA,NA,297,"DFW-PHL"
"388",387,"DFW",32.896800994873,-97.0380020141602,"PHX",33.4342994689941,-112.012001037598,NA,NA,368,"DFW-PHX"
"389",388,"DFW",32.896800994873,-97.0380020141602,"PIT",40.49150085,-80.23290253,-6.29801324503311,6.51655629139073,151,"DFW-PIT"
"390",389,"DFW",32.896800994873,-97.0380020141602,"PNS",30.473400115967,-87.186599731445,NA,9.61290322580645,62,"DFW-PNS"
"391",390,"DFW",32.896800994873,-97.0380020141602,"PSP",33.8297004699707,-116.50700378418,4.29032258064516,17,31,"DFW-PSP"
